"airline_name","link","title","author","author_country","date","content","lounge_name","airport","lounge_type","date_visit","type_traveller","overall_rating","comfort_rating","cleanliness_rating","bar_beverages_rating","catering_rating","washrooms_rating","wifi_connectivity_rating","staff_service_rating","recommended"
"british-airways","/lounge-reviews/british-airways","British Airways First Class Lounge - Philadelphia Airport","A York","United Kingdom","2013-09-15","Poor wifi lazy staff and pokey lounge. Front desk ran out of buffet tickets for business class diners and just generally feels badly organized. I did a speed test on the wi-fi and it was <1 mb/s. lounge is shared with AA but really can't accommodate many people at all. Some nice armchairs in first area but otherwise cramped and uncomfortable. I fly out out here often and it's just not good enough for BA.","BRITISH AIRWAYS FIRST CLASS LOUNGE REVIEW","Philadelphia Airport","First Class","","","2.0","2","3","2.0","2.0","3.0","1.0","2.0","0"
"continental-airlines","/lounge-reviews/continental-airlines","Continental Airlines Presidents Club Lounge - Newark Airport","S Reiziger","","2010-08-09","I have been in this lounge before when I used mileage to upgrade to Business class. The lounge is spacious with plenty of drinks but not much food offered except cheese crackers and chips. It has free internet connection. This trip I got an Elite upgrade and thought I could use the lounge. Yes I could but my spouse who also was an Elite passenger waiting for an upgrade was not allowed to accompany me. A rude receptionist insisted that it was Continental Airlines policy concerning passengers flying to Caribbean and South America! I placed a call to Continental One Pass to find down if that was really the case and got no coherent answer. Two hours later my spouse got upgraded but it was too late to go in the place!","CONTINENTAL AIRLINES PRESIDENTS CLUB LOUNGE REVIEW","Newark Airport","","","","2.0","1","2","2.0","1.0","2.0","1.0","2.0","0"
"continental-airlines","/lounge-reviews/continental-airlines","Continental Airlines Presidents Club Lounge - Los Angeles Lax Airport","Jeff Lemon","","2010-01-19","This is a small but comfortable lounge that has good views of the ramp and aircraft departing. Snack choices limited and food purchased out in the concourse is not allowed. Probably the best feature is the bar as the complimentary Bloody Marys are excellent and service is great. Premium wine is also available for purchase although the prices can be steep. On this visit we noted that ""Opus One"" super premium red wine was $39.00 a glass! Due to its size the lounge can get a bit crowded at times; however as Continental only offers nonstop flights from LAX to New York/Newark Houston Honolulu and Cleveland this is usually not a problem.","CONTINENTAL AIRLINES PRESIDENTS CLUB LOUNGE REVIEW","Los Angeles Lax Airport","","","","4.0","4","4","5.0","3.0","4.0","4.0","5.0","0"
"continental-airlines","/lounge-reviews/continental-airlines","Continental Airlines Presidents Club Lounge - Newark Airport","Eugene West","","2010-01-12","How pathetic! True embarassment for Continental - no real food $9 ""premium"" drinks and sloppy and disaffected help. Really an incredibly poor lounge in this ""flagship"" terminal C at Newark. You will be better off just walking about the terminal and visiting shops.","CONTINENTAL AIRLINES PRESIDENTS CLUB LOUNGE REVIEW","Newark Airport","","","","2.0","2","2","1.0","1.0","2.0","2.0","2.0","0"
"british-airways","/lounge-reviews/british-airways","British Airways Business Class Lounge - Toronto Pearson Airport","James Myers","United Kingdom","2013-08-14","I visited this lounge at the end of a wonderful trip to the Niagara Falls area for a family reunion flying in and out of Toronto from London. Part of the enjoyment was travelling in business class (Club World) and on the return trip I had several hours to enjoy the Lounge before the night flight. What made it special for me was the very kind and attentive manager Tony (I don't have his surname). And it wasn't just Tony as all the staff were very nice and welcoming. They are good ambassadors for BA!","BRITISH AIRWAYS BUSINESS CLASS LOUNGE REVIEW","Toronto Pearson Airport","Business Class","","","5.0","5","5","5.0","5.0","4.0","4.0","5.0","1"
"british-airways","/lounge-reviews/british-airways","British Airways Galleries Business Class Lounge - London Heathrow Airport","D West","United Kingdom","2013-07-31","Thought we'd try the lounge as it was yards away from departure gate. What a pleasant surprise. Quiet and peaceful and away from the crowds in the mail lounge. I think it's even better than First!","BRITISH AIRWAYS GALLERIES BUSINESS CLASS LOUNGE REVIEW","London Heathrow Airport","Business Class","","","4.0","5","4","4.0","4.0","4.0","5.0","4.0","1"
"british-airways","/lounge-reviews/british-airways","British Airways First Class Concorde Room Lounge - London Heathrow Airport","A Simon","France","2013-07-31","I found this lounge great for relaxing and unwinding as only British Airways first class passengers are allowed in. Unless you have your 5000 frequent flier tier points to get a Concorde Room Card all gold and silver card holders use the galleries lounges meaning this one is much more quiet and peaceful. Staff did a good job keeping the lounge clean but sometimes this meant that they took a bit too much time to fulfill passenger's requests. Although they definetly did not outdo themselves in terms of the restroom/shower quality they did a good job with it and I found each well kept. Business center had pretty fast Internet and wifi worked well. Although the food options offered were all very tasty one thing I disliked about this lounge was that those options were pretty limited and other than a few main course choices there were only light snacks available upon request. Overall I think Britsh Airways took a good risk by not making this lounge extremely large and instea d putting their focus on the quality of the area and I would definetly visit again and recommend it to others.","BRITISH AIRWAYS FIRST CLASS CONCORDE ROOM LOUNGE REVIEW","London Heathrow Airport","First Class","","","5.0","5","5","5.0","4.0","4.0","5.0","4.0","1"
"continental-airlines","/lounge-reviews/continental-airlines","Continental Airlines Priority Plus Lounge - Lima Airport","Clive Drake","","2009-09-30","The ""Official"" Continental lounge in Newark was very disappointing on the outbound - so it was with some misgivings that we rested up in their shared lounge in Lima Peru. We need not have worried - it was bordering on very good. Free drinks including spirits reasonable selection of tasty snacks and food decent well spaced seats TVs and business center. The only annoying factor was a lounge representative yelling (literally!) from the center of the floor in annoying Spanish - flight details and boarding information. Overall though a good experience.","CONTINENTAL AIRLINES PRIORITY PLUS LOUNGE REVIEW","Lima Airport","","","","4.0","4","4","5.0","5.0","4.0","4.0","3.0","0"
"continental-airlines","/lounge-reviews/continental-airlines","Continental Airlines Business Class President's Club Lounge - Newark Airport","Jason Choi","","2009-09-01","This was my first time visiting this Lounge. This will probably be my last. I have experienced other airline/airport lounges before and this one is disappointing. I bought a day pass ($45) and decide to see whether it is really worth it. The lounge is circular and very spacious. However there is only 1 snack bar in the entire lounge. Therefore if you were sitting on the other side of the lounge you had to get up and walk all the way around to get to the snack bar.","CONTINENTAL AIRLINES BUSINESS CLASS PRESIDENT'S CLUB LOUNGE REVIEW","Newark Airport","Business Class","","","4.0","4","3","3.0","3.0","3.0","5.0","4.0","0"
"british-airways","/lounge-reviews/british-airways","British Airways First Class Concorde Room Lounge - New York JFK Airport","A Simon","France","2013-07-31","The only downside to this lounge is that it doesn't open until 4pm for the evening flights (I am not sure if it is open in the morning for the morning flight out of JFK) so if you have a long layover chances are you will have to spend some time in the Galleries First and Terraces Lounges which are nice but don't touch the quality of this lounge. A very tranquil and peaceful area British Airways has made sure there are almost too many staff members so that while food is prepared the lounge is cleaned etc. there are also staff available to help with anything you need. When dinner is available the quality and choice of food is fantastic and there is a wide selection of snacks available upon request when in search of something lighter. The wifi works well and there are also 3 computers in the back. A small quiet room that could easily be missed provides a nice place to relax. The only negative to this lounge is that the spa/shower rooms are not in the Lou ge so to take a shower I had to walk across the terminal and into the Business class lounge but it's a small terminal so it's not that bad. Overall this has to be one of my favorite lounges in the world and I actually prefer it over the Concorde room at London Heathrow.","BRITISH AIRWAYS FIRST CLASS CONCORDE ROOM LOUNGE REVIEW","New York JFK Airport","First Class","","","5.0","5","5","5.0","5.0","4.0","5.0","5.0","1"
"british-airways","/lounge-reviews/british-airways","British Airways First Class Galleries Lounge - London Heathrow Airport","P Donald","Australia","2013-07-07","The aesthetics of the lounge are very pleasing the food and service levels are dismal. Food is served under hot lamps but unfortunately they don't do their work food is cold. Attempting to speak to staff made no difference. British Airways are expensive customers who part with well earned cash deserve an above average experience. This wasn't average it was dismal.","BRITISH AIRWAYS FIRST CLASS GALLERIES LOUNGE REVIEW","London Heathrow Airport","First Class","","","2.0","4","3","3.0","1.0","2.0","3.0","1.0","0"
